specobjid,d4000_n,d4000_n_err,lick_hd_a,lick_hd_a_err
1498728953064482816,1.706245,0.02310297,-1.135826,0.7160592
1498730052576110592,1.098811,0.0304847,4.724666,1.531157
1498730877209831424,1.956948,0.01602481,-2.344049,0.4464583
1498738298913318912,1.966375,0.0159547,-2.505455,0.4411632
1499844957618333696,1.807315,0.02141163,-1.06391,0.5970786
1499846332007868416,1.883545,0.01268516,-2.879707,0.3918023
1499857876879960064,1.369631,0.07426336,4.005618,2.941877
1500838366390806528,1.593396,0.01721694,0.8712205,0.5313117
1500857882722199552,1.362431,0.05553102,4.383718,1.909521
1500859531989641216,1.91826,0.01259523,-2.031179,0.3501932
1500860356623362048,1.750396,0.03931312,-1.496448,1.042278
1501968664042170368,1.080982,0.004050359,5.179424,0.2230301
1502002474024724480,1.797529,0.02186786,-1.343953,0.6191155
1502002748902631424,1.987213,0.0156543,-2.244977,0.4269617
1502040407175882752,1.275156,0.01805477,2.002605,0.8056156
1504281211789404160,1.906139,0.02113705,-1.348152,0.55015
1505340316499077120,1.17924,0.01932205,1.676379,0.9401166
1505342790400239616,1.43021,0.01459671,3.810378,0.5128971
1505343065278146560,1.930894,0.01724035,-2.379745,0.4643251
1505344439667681280,1.454652,0.01523057,0.778855,0.559141
1505382922574653440,2.0106,0.02603013,-2.144634,0.6167967
1505463736679294976,1.957208,0.01592802,-2.293227,0.4302875
1505464011557201920,1.953743,0.0109271,-2.313026,0.3226301
1505464561313015808,1.7914,0.02406074,-1.086635,0.6625254
1505470883504875520,1.767095,0.0305458,-0.06574285,0.8261314
1505480229353711616,1.894799,0.01919825,-2.091895,0.5255558
1507592940946483200,1.861807,0.01542331,-1.686144,0.4274258
1507597613870901248,2.051594,0.2007267,1.37041,3.679843
1507597888748808192,1.98372,0.01477745,-2.480775,0.391278
1509936825177761792,1.836271,0.05669198,-0.146107,1.078476
1512125678017865728,1.521319,0.0791899,-0.2235545,2.494418
1512227657721341952,1.247787,0.01739793,2.920143,0.7375851
1512230681378318336,1.911337,0.01357515,-2.677551,0.3768364
1512231231134132224,1.758193,0.01601699,-1.81388,0.4643559
1513325520115230720,1.332273,0.02178383,3.452337,0.8565199
1513325794993137664,1.114515,0.009338558,5.248399,0.4703755
1513327169382672384,1.90588,0.0147733,-1.103618,0.4054643
1513328543772207104,1.384436,0.0171689,2.944388,0.6315547
1521192525778413568,1.639471,0.0250694,0.006363611,0.781067
1521201871627249664,1.910161,0.01825977,-1.690668,0.4926147
1521214790888876032,1.289035,0.02591498,4.28808,1.050567
1521235956487710720,1.908371,0.01558756,-1.678041,0.4378169
1521237605755152384,1.911373,0.01055767,-1.709262,0.3207406
1521238155510966272,1.153643,0.009339427,4.627532,0.4541409
1529024625403521024,1.040306,0.008199142,-0.1872488,0.5304363
1529110112432580608,1.348159,0.02314141,1.875564,0.9495217
1529110662188394496,1.914477,0.009637292,-2.155665,0.3028656
1529119733159323648,1.920801,0.01805327,-2.174737,0.5080667
1529121657304672256,1.835408,0.01415935,-1.42599,0.4256867
1529131552909322240,1.565503,0.008123353,1.58372,0.3029179
1529131827787229184,1.674418,0.01863348,-0.3118211,0.588532
1542496393233459200,1.733681,0.01263801,-1.137735,0.3954048
1542640154378790912,1.725595,0.02604549,-1.353609,0.7758658
1543680562743502848,1.808219,0.01176871,-0.4381516,0.3482591
1543694306638850048,1.423759,0.04143722,1.26942,1.430272
1543743509784193024,1.953837,0.01523023,-2.003179,0.416878
1543755329534191616,1.172638,0.01338131,3.480706,0.6456077
1543756154167912448,1.92452,0.01133028,-2.370383,0.3289472
1543765500016748544,1.326711,0.0289103,2.574741,1.130142
1543766599528376320,1.321933,0.03406287,1.808273,1.330349
1546992021284087808,1.891561,0.01795431,-1.643843,0.487083
1546993120795715584,1.817446,0.0208254,-1.471048,0.5986656
1546994220307343360,1.84971,0.03747012,-0.8957824,0.9330966
1546995319818971136,1.784604,0.01972309,-1.041353,0.5590746
1546996419330598912,1.732626,0.0165058,0.04375272,0.4881687
1546998068598040576,1.824373,0.0158048,-2.049152,0.4591823
1547012087371294720,1.831376,0.0211021,-1.575015,0.5778529
1547012912005015552,1.952496,0.02281312,-2.775001,0.5987583
1547014011516643328,1.826397,0.02103425,-1.460378,0.5838881
1547160796318951424,1.91354,0.01922916,-2.631134,0.5304998
1548175920446072832,1.390999,0.02516831,1.982191,0.9197283
1548176470201886720,1.324615,0.01649718,1.89593,0.6791095
1548181692882118656,1.849763,0.01870038,-1.031994,0.5251128
1548185541172815872,1.881221,0.02295725,-2.528074,0.6226169
1548187465318164480,1.893367,0.02049695,-1.549191,0.5449885
1548192413120489472,1.969933,0.01394365,-2.131581,0.3858451
1548230346271647744,1.437551,0.04764103,-0.3633391,1.753769
1548241066510018560,1.269706,0.02133567,2.591385,0.9164987
1548242440899553280,1.899465,0.0160793,-1.992501,0.449931
1551502217612126208,1.372606,0.02494922,2.803671,0.9105351
1552697387137394688,2.02156,0.01860006,-2.399013,0.4764075
1552698761526929408,1.993971,0.01353186,-1.639382,0.369478
1552702060061812736,2.007172,0.01265269,-1.859037,0.3504603
1552702884695533568,1.885144,0.02338652,-1.873232,0.6310226
1552780400265291776,1.246726,0.02407359,0.5582982,1.133291
1552791395381569536,1.654632,0.01845545,0.6927519,0.5565687
1552791945137383424,1.148824,0.01113798,1.905763,0.587779
1553743572451223552,1.291159,0.06678973,1.613632,2.583789
1553749070009362432,1.73601,0.04338703,1.105095,1.112688
1553749619765176320,1.201931,0.01091928,4.062284,0.505
1553834557038422016,1.545494,0.00777625,2.329857,0.2845358
1553848026055862272,1.195189,0.01489992,4.126837,0.6944432
1553848300933769216,1.494496,0.02042007,3.147818,0.6824231
1554907955348924416,1.642185,0.01467673,1.01477,0.45544
1554910429250086912,1.901237,0.01677002,-1.282046,0.4433267
1554911528761714688,1.402788,0.01728495,2.621233,0.6272792
1554913452907063296,2.053795,0.01219617,-2.702183,0.336624
1554914277540784128,1.887382,0.0182418,-1.876272,0.4859453
1554916201686132736,1.386145,0.03248484,4.799866,1.063583
1554966779221010432,1.738651,0.01177608,-0.5064963,0.3795174
1566157604005111808,1.667099,0.03403673,-0.4225813,0.9502783
1566157878883018752,1.869894,0.01937593,-1.712112,0.509468
1567369540780713984,1.446906,0.05006246,1.708041,1.682197
1567371464926062592,1.977496,0.01605724,-1.885847,0.4308245
1568412702471120896,1.904068,0.02321592,-2.038202,0.6074029
1568415176372283392,1.925905,0.02654371,-2.755595,0.6867766
1568415726128097280,1.735896,0.02897204,-1.193333,0.8095983
1568434692703676416,1.351788,0.06042979,1.404632,2.345015
1568438540994373632,1.882628,0.03074672,-3.074697,0.8008767
1568517980709480448,1.200446,0.05760468,4.149277,2.59302
1568527876314130432,1.699216,0.02751872,1.280574,0.7682527
1568529525581572096,1.435927,0.06520509,0.4016887,2.294465
1568535572895524864,1.762213,0.03474827,0.4890465,0.9120985
1568536947285059584,1.947289,0.01626933,-1.54818,0.4400271
1568546842889709568,1.967658,0.01225636,-1.776486,0.3505864
1568548492157151232,1.863328,0.02282503,-1.153099,0.612136
1583051051399931904,1.877168,0.02066275,-2.632374,0.5304952
1583051601155745792,1.871604,0.01434305,-2.225855,0.4083045
1583052425789466624,1.725621,0.0285081,-0.3733053,0.7583369
1583055999202256896,1.928204,0.01381965,-2.430433,0.3864405
1583071392365045760,1.749629,0.03248234,-1.702828,0.8685225
1584236050224539648,1.925825,0.02960596,-1.622841,0.7156211
1586476029248038912,1.947338,0.04556159,-2.99062,1.066851
1586531829463148544,2.009272,0.01920647,-2.471642,0.4972113
1586533203852683264,1.919142,0.0512372,-1.026117,1.166395
1586534853120124928,1.883836,0.02571834,-2.708991,0.6929575
1592036539645323264,1.795292,0.05214015,-1.908149,1.303114
1592038188912764928,1.783408,0.06283311,1.227752,1.437209
1592046710127880192,2.074495,0.06487467,-1.674764,1.27847
1592187172738328576,1.919773,0.01668188,-2.225622,0.4483579
1592196793465071616,1.951655,0.0127581,-2.768313,0.3634523
1593238026782271488,1.856775,0.01786743,-1.950499,0.4839704
1597813099010746368,1.898247,0.01719143,-2.125415,0.4751608
1597824094127024128,1.830336,0.01954769,-1.847569,0.5519864
1597824643882838016,1.603605,0.02143694,-0.02916653,0.6915923
1603330444466612224,1.935369,0.01863491,-2.291813,0.4980102
1603343363728238592,1.944505,0.02875638,-2.107524,0.7250859
1603346937141028864,1.870651,0.02433535,-1.363631,0.6155585
1603349960798005248,1.928216,0.02669004,-2.154244,0.6551903
1603361230792189952,1.880147,0.01906721,-1.895467,0.5001209
1603441495141017600,1.897274,0.01699444,-1.789457,0.4739121
1603442319774738432,1.755297,0.04568291,-1.33379,1.229831
1603442869530552320,1.878162,0.04039501,-1.953203,1.018571
1603443694164273152,1.96077,0.01492877,-2.040731,0.4095155
1606715842177820672,1.356514,0.0493485,0.9252765,1.896191
1606716666811541504,1.780078,0.02534381,-1.633616,0.7113479
1606717491445262336,1.876039,0.009734784,-2.499314,0.3011829
1606719415590610944,1.211017,0.009941071,3.104994,0.4665593
1606752950695258112,1.940703,0.01132991,-2.37471,0.3362174
1606755699474327552,1.89963,0.009741577,-1.663447,0.2989268
1606765045323163648,1.264489,0.009793807,3.491973,0.4355704
1606766144834791424,1.864049,0.02538566,-2.512912,0.7455883
1606768343858046976,1.972213,0.00858,-2.235656,0.2681206
1606768893613860864,2.032768,0.0081256,-2.675745,0.2557223
1609020968204789760,1.370406,0.03824891,2.338457,1.480096
1609057526966413312,1.99135,0.01138365,-3.030936,0.3287336
1609057801844320256,1.181576,0.0184083,2.463515,0.9032433
1609069896472225792,1.851811,0.01423426,-1.796205,0.416515
1610046537876924416,1.291874,0.01330364,3.590307,0.5654068
1610052310312970240,1.270432,0.01782855,2.477336,0.7876155
1610053134946691072,1.892939,0.01372906,-2.502763,0.4086773
1610053684702504960,1.780105,0.01595748,-0.9746723,0.474147
1611165015912507392,1.440765,0.0476,0.668494,1.637767
1611165565668321280,1.964448,0.01495699,-2.183926,0.3900701
1611166115424135168,1.550287,0.05587147,2.612438,1.581967
1611166390302042112,1.861022,0.0110354,-2.418401,0.330562
1611171612982274048,1.493465,0.02220615,0.6090961,0.7516495
1611174911517157376,1.749085,0.02054053,-0.8091788,0.578293
1611227962953197568,1.923588,0.01158499,-2.388786,0.3289482
1611268370005518336,2.00626,0.01084036,-2.260809,0.3042927
1611272493174122496,1.98678,0.009342403,-1.993444,0.2746047
1612294764294596608,1.96839,0.01648562,-2.57691,0.4373678
1612299986974828544,1.985137,0.01861999,-3.150758,0.4933901
1612300811608549376,1.862024,0.01764866,-1.668691,0.4895452
1612304934777153536,1.13479,0.007723004,3.969438,0.3898627
1612311531846920192,1.489274,0.02026692,-1.30836,0.696527
1612315655015524352,1.430192,0.007144486,0.9149683,0.2966234
1612368156695750656,1.848559,0.02102853,-2.082623,0.5770231
1612370080841099264,1.973208,0.0159951,-2.59696,0.4308225
1612439075195742208,1.427986,0.04572259,2.015645,1.648523
1612442373730625536,1.779609,0.03852026,-0.6754717,1.055588
1612442648608532480,1.622323,0.04140056,0.09589235,1.315194
1613426162296449024,1.892758,0.02964732,-1.366117,0.7438746
1613427261808076800,1.964392,0.0092664,-2.615109,0.2818381
1613427811563890688,1.672385,0.03129361,0.114679,0.8955442
1613437707168540672,1.143924,0.007460381,3.43311,0.3759212
1613437982046447616,2.018876,0.01366867,-2.792737,0.363562
1613489109337139200,1.537426,0.02517148,-0.9254887,0.8464907
1613495981284812800,1.403502,0.01071673,1.882262,0.4191566
1613533639558064128,1.473664,0.007356585,0.8423089,0.2944617
1614619407592482816,1.723184,0.05263091,-0.2792513,1.396168
1615792310665111552,1.491485,0.01847162,1.242293,0.6615444
1615814300897667072,1.842569,0.01072727,-1.72863,0.3387501
1616809909649696768,1.824676,0.01279898,-1.355994,0.384648
1616811284039231488,1.668401,0.01192475,-0.9946188,0.3973811
1616818430864812032,1.354927,0.02502413,4.365781,0.9145154
1616819805254346752,1.762532,0.01265276,-1.902269,0.3997733
1616831350126438400,1.338034,0.02229699,4.269019,0.8288049
1616853340358993920,1.301372,0.01257498,3.291865,0.5153629
1616856364015970304,1.916343,0.01611021,-2.860065,0.4528251
1616857188649691136,1.299883,0.02445772,1.407524,1.004951
1616858013283411968,1.610548,0.06041877,-2.02618,1.820064
1616955045184563200,1.168268,0.01029702,1.556636,0.533492
1616955594940377088,1.724185,0.0227307,-1.842267,0.7020811
1618002879631616000,1.999827,0.01205921,-2.509978,0.3248645
1618005353532778496,1.72642,0.04298468,-1.287559,1.235157
1619117509678491648,1.597283,0.01402525,0.8707504,0.4568157
1619118059434305536,1.781029,0.01171772,-1.636301,0.369857
1619119708701747200,1.480626,0.01944296,4.082719,0.6167812
1623720615041067008,1.472955,0.04289609,0.2796444,1.570065
1623721164796880896,2.0027,0.01878022,-2.968835,0.4988583
1623722539186415616,1.981226,0.01228538,-2.50089,0.3526653
1625920462997448704,1.964923,0.01589751,-2.465653,0.4313469
1625926510311401472,1.766583,0.01371493,0.2876665,0.4064113
1632568386284185600,1.464445,0.05222464,2.804069,1.703426
1634880384225273856,1.969711,0.02065255,-2.315977,0.5301746
1634880933981087744,1.965288,0.01885926,-2.14647,0.4844668
1634892478853179392,1.31877,0.06382107,1.851792,2.561729
1635969450022823936,1.856157,0.01401666,-2.136446,0.4137753
1635975222458869760,1.971071,0.01440247,-2.997072,0.4054418
1635979070749566976,1.791159,0.02589309,-1.054755,0.6927217
1635979345627473920,1.358926,0.02210438,2.758074,0.8476949
1635982369284450304,1.788948,0.02364165,-1.927911,0.6703377
1635983468796078080,1.91071,0.01662971,-2.54515,0.4717821
1636004084639098880,1.537071,0.02064271,0.5739725,0.6743149
1636092045569320960,1.31724,0.009216123,2.878007,0.4022594
1636098367761180672,1.774803,0.03156471,-0.6970161,0.8672441
1636098917516994560,1.27926,0.02509926,3.175614,1.054047
1636099467272808448,1.856804,0.01536134,-2.707426,0.469721
1638294917199456256,1.399345,0.02733662,2.814343,1.020592
1638296566466897920,1.371627,0.0206115,2.494113,0.8138235
1638297116222711808,1.843154,0.02756325,-0.8237882,0.7365735
1638299040368060416,1.906839,0.01170483,-1.60968,0.3459076
1639344126606469120,1.3022,0.03063981,2.487306,1.190159
1639344951240189952,1.275986,0.01772242,4.936629,0.7068356
1639345226118096896,1.704031,0.03497089,0.07770359,0.9510023
1639346050751817728,1.549056,0.03638868,1.402903,1.116629
1639347425141352448,2.024895,0.04211018,-2.266923,0.9441474
1639348799530887168,1.391984,0.05008722,0.6384566,1.816927
1639382334635534336,2.007864,0.01523763,-1.953946,0.3946011
1639383434147162112,1.676552,0.04363544,1.355403,1.171734
1640439789960325120,1.20821,0.03955459,2.470451,1.749674
1640441439227766784,1.768124,0.01662544,-1.82148,0.49543
1640576954035890176,1.203042,0.008686061,4.218546,0.406815
1640577778669611008,1.170642,0.01219399,4.774253,0.5740246
1640596470367283200,1.200219,0.02075136,1.064378,1.021466
1640597020123097088,1.860173,0.01126437,-1.80976,0.343955
1642777351697754112,1.89603,0.01196907,-1.505175,0.3538015
1642780375354730496,1.426348,0.04154887,3.269259,1.431307
1642783399011706880,1.149076,0.009374933,3.100616,0.4806084
1642846071174490112,1.350045,0.02725112,0.1898327,1.138452
1642846346052397056,1.21474,0.009443188,2.131192,0.459249
1645028325954971648,1.520507,0.008840417,0.9141153,0.3357457
1645029700344506368,1.652033,0.01850103,0.8958523,0.5718099
1645037946681714688,1.402142,0.02005534,1.716868,0.7455778
1645045368385202176,2.012197,0.01040014,-2.374507,0.3071055
1645046193018923008,1.930182,0.01432113,-1.388961,0.3992551
1768861099790198784,2.020517,0.07425723,-3.77123,1.539053
1768897108796008448,2.004856,0.01883765,-2.433022,0.4730128
1769916631003195392,1.385795,0.0273851,2.854938,0.9511502
1769925976852031488,1.432372,0.0419892,2.711483,1.299305
1769930100020635648,1.920086,0.01700462,-1.846007,0.4424944
1769941919770634240,1.800812,0.03886755,0.04901795,0.9513865
1769964734636910592,1.672559,0.06261873,0.7933568,1.625467
1769965834148538368,1.850789,0.02973983,-1.369509,0.7454186
1771043356365842432,1.947364,0.01337527,-2.339691,0.3684827
1771054351482120192,1.593754,0.03533446,2.104903,0.9913878
1771054626360027136,1.30375,0.05419276,2.609588,2.126258
1771057100261189632,1.81332,0.01890971,-1.578277,0.521014
1771112900476299264,1.308847,0.06590625,3.919115,2.20461
1771148359726295040,1.373798,0.0639431,2.867592,2.347905
1771150558749550592,1.981021,0.01897944,-2.48957,0.4905102
1771161828743735296,1.78273,0.02546777,-2.512623,0.7252436
1771162378499549184,1.964959,0.01559242,-3.038863,0.4329651
1771184093854197760,1.800229,0.02067712,-1.32094,0.5841967
1771197287993731072,1.449264,0.03234719,0.8023093,1.141929
1771198387505358848,1.915269,0.02613006,-0.7277536,0.6499742
1771207733354194944,1.969837,0.01942175,-3.227759,0.5218579
1772209667519309824,1.54839,0.02954914,0.2270282,0.967046
1772328689653016576,1.962157,0.01389825,-1.944332,0.3851946
1772329239408830464,1.937986,0.01819735,-2.065876,0.485433
1772330064042551296,1.736997,0.03441998,-1.356237,0.9531674
1772337760623945728,2.009392,0.01391487,-2.233784,0.3786254
1776845208877557760,2.000883,0.01910565,-3.472638,0.5050967
1785733376754345984,1.163856,0.006442574,2.671604,0.3277221
1785755366986901504,1.861935,0.01964073,-0.1220753,0.5106502
1785755916742715392,1.9234,0.02431327,-2.451902,0.6133029
1785758115765970944,1.940858,0.02334748,-1.119834,0.5772583
1787937073269860352,1.453482,0.02423672,1.816559,0.8674693
1787945319607068672,1.354755,0.03458917,2.50346,1.339522
1787953565944276992,1.82684,0.01211251,-0.7619465,0.3469069
1787963736426833920,2.035756,0.00774572,-2.351037,0.2252257
1792587183241062400,1.321449,0.03218286,5.103435,1.193908
1792588832508504064,1.966331,0.007104539,-2.325542,0.2194221
1793565473728653312,1.419674,0.01925675,2.306018,0.6858497
1793575919089117184,1.644102,0.01674164,1.01581,0.5040427
1793576468844931072,1.756791,0.008804474,-0.5677006,0.2744189
1793580592013535232,1.797799,0.01066962,0.0,-1.0
1793642714420504576,1.218889,0.01581903,4.602694,0.6925231
1793644913443760128,1.852607,0.02129009,-1.013339,0.538878
1793687519519336448,1.816485,0.01922205,-0.3268116,0.5199149
1793688344153057280,1.828357,0.01653608,-1.840489,0.4564123
1793692467321661440,1.969159,0.01184128,-2.462777,0.3245794
1793694391467010048,1.680692,0.02244587,-0.474249,0.6576377
1793694666344916992,1.54335,0.01864445,-0.1447623,0.6383787
1793722978769332224,2.018008,0.0107953,-2.472068,0.3034659
1793723528525146112,1.554896,0.02992952,-0.4274457,1.026764
1793731774862354432,1.344189,0.0167497,1.38143,0.6986839
1794704292913899520,1.797703,0.02957506,-2.121684,0.7793627
1794706217059248128,1.276553,0.008002457,2.151612,0.3444425
1794840082599929856,1.805134,0.009202966,-1.783957,0.3020436
1794840357477836800,1.830085,0.0181619,-1.517619,0.5186914
1795881869984688128,1.886268,0.03753441,-0.9204608,0.9192725
1795904135095150592,1.494782,0.01889157,0.4930146,0.6996672
1795908533141661696,1.97262,0.01406862,-2.101553,0.3977014
1795908808019568640,1.909099,0.01465139,-1.805197,0.4173241
1795919253380032512,1.76474,0.01668367,-0.4389726,0.4940946
1795983574810257408,1.824944,0.02780621,-1.418608,0.7761407
1795985498955606016,2.050171,0.01494388,-3.006983,0.4077321
1796968187456153600,1.477396,0.01213934,0.9848969,0.4497489
1796991552078243840,1.67734,0.03226314,-0.3271324,0.9391972
1797003646706149376,1.271437,0.03063678,3.412141,1.233389
1797003921584056320,1.885693,0.04152905,-0.3074454,0.9813642
1797005295973591040,1.429727,0.01162051,-0.7629769,0.4667525
1797007769874753536,1.6604,0.06011492,2.131287,1.559139
1797087484467767296,1.679368,0.03361754,0.3486313,1.005105
1797089133735208960,1.931893,0.01617507,-1.714299,0.4483439
1797089408613115904,1.359424,0.03706796,-0.859819,1.555643
1797089683491022848,1.928179,0.02867048,-2.682485,0.7417416
1797100953485207552,1.904055,0.01827388,-2.503151,0.5148352
1799249949548898304,1.777585,0.01343622,-0.4113377,0.3934851
1799251049060526080,1.715715,0.0103101,0.2680352,0.3229715
1799252423450060800,1.319421,0.03149716,4.216514,1.222868
1799263418566338560,1.576366,0.01219782,0.5258741,0.4130659
1799338460234934272,2.032551,0.0331212,-2.292744,0.7765929
1799338735112841216,1.976632,0.01469295,-2.220136,0.4077794
1799339559746562048,2.005693,0.01234882,-2.33578,0.3383754
1799339834624468992,1.652964,0.03214239,-1.579223,1.017451
1799340109502375936,2.007571,0.009620815,-2.807385,0.2847984
1799340659258189824,1.755587,0.02870122,-1.011198,0.8107368
1799348355839584256,1.872773,0.009525903,-1.522063,0.2955096
1800458588645255168,1.530949,0.03319782,0.8908609,1.081842
1800461337424324608,1.371745,0.00899662,3.10636,0.3657013
1800469858639439872,1.327456,0.0123473,1.802355,0.5252758
1800470408395253760,1.838392,0.03555463,-1.548143,0.9187565
1800472057662695424,1.894745,0.01898684,-2.325469,0.5240176
1800472332540602368,2.042858,0.01515736,-2.348056,0.4019683
1801538858836322304,1.235859,0.01903532,2.574718,0.8562173
1804873952967813120,1.817019,0.02069796,-1.539313,0.5614139
1805947350506563584,1.668122,0.05711663,1.493061,1.501426
1805947900262377472,1.900561,0.03566043,-1.259902,0.8737018
1805948724896098304,1.892832,0.01491954,-1.6452,0.3994534
1806032012901902336,1.845534,0.01418973,-0.8487723,0.4083225
1806032837535623168,1.704466,0.0369468,0.2587356,1.018621
1807116131098454016,1.857443,0.024976,-1.558904,0.642819
1807116955732174848,1.891832,0.01437414,-2.287857,0.3946844
1807117230610081792,1.789872,0.03533262,-1.591407,0.9172904
1807118055243802624,1.710092,0.03187839,-0.9922057,0.9068583
1807118879877523456,1.284995,0.024057,3.324879,0.965335
1807123277924034560,1.899328,0.01624914,-1.921453,0.4382101
1807124377435662336,1.767012,0.03712038,-0.8490595,0.9824277
1809345666153998336,1.330314,0.02018447,3.947582,0.7581363
1809346490787719168,1.684018,0.2201093,-5.782046,7.860617
1809347040543533056,1.40829,0.01072207,1.597984,0.4216046
1809356111514462208,1.698236,0.02427847,0.1893663,0.6946867
1812704675200264192,1.204273,0.02066625,3.963685,0.9128429
1812705774711891968,1.144625,0.04404407,1.052732,2.103508
1812708523490961408,1.55257,0.02997016,3.271249,0.8936664
1812717869339797504,1.744478,0.0244519,-0.6769928,0.6621816
1812743158107236352,1.888712,0.01801351,-1.972275,0.4699347
1812743707863050240,1.887581,0.01679122,-1.713713,0.444442
1812747831031654400,1.950022,0.01090143,-2.166469,0.3040049
1812755527613048832,1.805206,0.02269397,-0.6985777,0.5962905
1813890773419059200,1.725519,0.03351544,-0.5208869,0.9248008
1813896545855105024,1.980955,0.01494196,-2.043304,0.403634
1813900119267895296,1.226987,0.02180334,2.02187,0.9548519
1813900943901616128,1.117444,0.1070364,0.0,-1.0
1813901218779523072,0.0,0.0,1.802016,0.9998846
1813912763651614720,1.348346,0.006771437,2.621616,0.2864494
1815122501353629696,1.867848,0.01685352,-1.63065,0.4845834
1815125799888513024,1.599283,0.009968268,1.242958,0.3495471
1816166487073777664,1.645937,0.05004237,2.152303,1.437407
1816167311707498496,1.330695,0.03756503,4.305038,1.417158
1816168411219126272,1.873948,0.03038735,-0.9088063,0.7752314
1816213491195865088,1.631927,0.04810894,0.0,-1.0
1817296510233110528,1.884026,0.02253356,-1.150114,0.5879082
1817297609744738304,1.998676,0.01134676,-2.281536,0.330544
1817299259012179968,1.134732,0.0134729,5.111284,0.6670952
1819499932357257216,1.712789,0.03379265,-1.765103,0.9624673
1819500207235164160,1.618514,0.04774103,0.08576227,1.383525
1819502956014233600,1.823439,0.01904567,-2.107997,0.5449122
1819591466700269568,1.630156,0.03711387,0.06725328,1.092426
1819593940601432064,1.869995,0.0325322,-1.607956,0.8541937
1825252305906198528,1.96781,0.01944793,-3.168205,0.5192479
1827358140618795008,1.990231,0.01961848,-1.501453,0.4773591
1827358965252515840,1.859097,0.03477162,-0.9252117,0.8380328
1827373258903676928,1.70794,0.03129201,0.6616826,0.8220724
1827374083537397760,1.800007,0.03736163,-3.913622,1.031218
1849909399888357376,1.800745,0.0121259,-0.9071617,0.3652927
1849915172324403200,2.043129,0.01554345,-2.848166,0.4067941
1849927816708122624,1.989256,0.01573891,-2.386846,0.4182836
1849930840365099008,1.814515,0.02044186,-0.5150687,0.5487411
1851022655428257792,1.271927,0.03276432,4.402111,1.290168
1851023480061978624,1.760157,0.0240413,-1.111061,0.6797268
1851025129329420288,1.660334,0.02490252,-0.555815,0.7501628
1851026503718955008,1.824201,0.01846515,-1.501117,0.5230317
1851027878108489728,1.928924,0.01690284,-2.84821,0.4779688
1853266489721776128,1.24299,0.01438102,2.418868,0.6336768
1853267589233403904,1.935934,0.01779546,-2.256833,0.4924278
1853269513378752512,1.96812,0.01457729,-2.253538,0.4033491
1853271712402008064,1.620899,0.05381912,0.6051093,1.588299
